r_best,r_max,r_top,r_avg_full,r_avg_sub,l_avg_full,l_avg_sub,ewma,n_unique_full,n_unique_sub,n_novel_full,n_novel_sub,a_ent_full,a_ent_sub,invalid_avg_full,invalid_avg_sub,baseline,time
9.891826510429382324e-01,8.242955207824707031e-01,5.152730643749237061e-02,7.001887261867523193e-02,6.963905692100524902e-01,1.955454635620117188e+01,1.950909042358398438e+01,7.161135673522949219e-01,5.500000000000000000e+02,5.500000000000000000e+01,5.500000000000000000e+02,5.500000000000000000e+01,1.832835435867309570e+00,1.076275110244750977e+00,0.000000000000000000e+00,0.000000000000000000e+00,7.161135673522949219e-01,3.172984375000000000e+03
9.891826510429382324e-01,7.512085437774658203e-01,2.730932272970676422e-02,6.475258618593215942e-02,6.448915004730224609e-01,1.881818199157714844e+01,1.907272720336914062e+01,6.805025339126586914e-01,5.500000000000000000e+02,5.500000000000000000e+01,5.500000000000000000e+02,5.500000000000000000e+01,1.905253291130065918e+00,1.194365859031677246e+00,0.000000000000000000e+00,0.000000000000000000e+00,6.805025339126586914e-01,3.291559814453125000e+03
9.891826510429382324e-01,9.617445468902587891e-01,3.396597802639007568e-01,9.116850793361663818e-02,8.513411879539489746e-01,1.879636383056640625e+01,1.947272682189941406e+01,7.659218311309814453e-01,5.500000000000000000e+02,5.500000000000000000e+01,5.490000000000000000e+02,5.500000000000000000e+01,1.964066624641418457e+00,6.000000238418579102e-01,0.000000000000000000e+00,0.000000000000000000e+00,7.659218311309814453e-01,3.423720947265625000e+03
9.891826510429382324e-01,7.518585920333862305e-01,4.279446601867675781e-01,7.294099777936935425e-02,6.326426863670349121e-01,1.751091003417968750e+01,1.912727355957031250e+01,6.992822885513305664e-01,5.390000000000000000e+02,5.400000000000000000e+01,4.960000000000000000e+02,2.900000000000000000e+01,1.927261590957641602e+00,5.500000119209289551e-01,0.000000000000000000e+00,0.000000000000000000e+00,6.992822885513305664e-01,3.543799804687500000e+03
9.891826510429382324e-01,7.198859453201293945e-01,5.990061759948730469e-01,1.049689203500747681e-01,6.587817072868347168e-01,1.659636306762695312e+01,1.967857170104980469e+01,6.790319681167602539e-01,4.850000000000000000e+02,3.200000000000000000e+01,3.890000000000000000e+02,1.200000000000000000e+01,1.739861369132995605e+00,6.288311481475830078e-01,0.000000000000000000e+00,0.000000000000000000e+00,6.790319681167602539e-01,3.652161132812500000e+03
9.891826510429382324e-01,6.505518555641174316e-01,1.207400411367416382e-01,4.730857908725738525e-02,4.710609316825866699e-01,1.479636383056640625e+01,1.867272758483886719e+01,5.750464797019958496e-01,4.590000000000000000e+02,5.400000000000000000e+01,3.910000000000000000e+02,2.700000000000000000e+01,1.627049803733825684e+00,1.190120458602905273e+00,1.818181830458343029e-03,0.000000000000000000e+00,5.750464797019958496e-01,3.736280029296875000e+03
9.891826510429382324e-01,7.108915448188781738e-01,5.860299468040466309e-01,1.027846112847328186e-01,6.326699852943420410e-01,1.753272819519042969e+01,1.975438690185546875e+01,6.038582324981689453e-01,4.760000000000000000e+02,3.800000000000000000e+01,3.810000000000000000e+02,1.800000000000000000e+01,1.600716352462768555e+00,2.500000000000000000e-01,0.000000000000000000e+00,0.000000000000000000e+00,6.038582324981689453e-01,3.868775878906250000e+03
9.891826510429382324e-01,7.783848643302917480e-01,2.284221053123474121e-01,6.352835148572921753e-02,5.774090886116027832e-01,1.893090820312500000e+01,1.850909042358398438e+01,5.906336307525634766e-01,5.370000000000000000e+02,5.500000000000000000e+01,5.060000000000000000e+02,3.900000000000000000e+01,1.808809041976928711e+00,6.000000238418579102e-01,0.000000000000000000e+00,0.000000000000000000e+00,5.906336307525634766e-01,4.005804199218750000e+03
9.891826510429382324e-01,9.063096046447753906e-01,1.046641543507575989e-01,3.546842560172080994e-02,3.417547047138214111e-01,1.857272720336914062e+01,1.901818275451660156e+01,4.661941826343536377e-01,5.500000000000000000e+02,5.500000000000000000e+01,5.450000000000000000e+02,5.500000000000000000e+01,1.927077889442443848e+00,6.999999880790710449e-01,0.000000000000000000e+00,0.000000000000000000e+00,4.661941826343536377e-01,4.137196777343750000e+03
9.940865635871887207e-01,9.940865635871887207e-01,3.658765053842216730e-04,7.371828705072402954e-02,7.371828556060791016e-01,1.723090934753417969e+01,1.961818122863769531e+01,6.016885042190551758e-01,5.500000000000000000e+02,5.500000000000000000e+01,5.500000000000000000e+02,5.500000000000000000e+01,1.908892631530761719e+00,1.264567732810974121e+00,5.454545374959707260e-03,0.000000000000000000e+00,6.016885042190551758e-01,5.814568847656250000e+03
