r_best,r_max,r_top,r_avg_full,r_avg_sub,l_avg_full,l_avg_sub,ewma,n_unique_full,n_unique_sub,n_novel_full,n_novel_sub,a_ent_full,a_ent_sub,invalid_avg_full,invalid_avg_sub,baseline,time
9.976500272750854492e-01,9.926276206970214844e-01,8.514276146888732910e-01,1.106089875102043152e-01,9.736624360084533691e-01,1.644181823730468750e+01,1.829090881347656250e+01,9.738141894340515137e-01,5.500000000000000000e+02,5.500000000000000000e+01,5.490000000000000000e+02,5.500000000000000000e+01,1.966362476348876953e+00,5.263158082962036133e-01,0.000000000000000000e+00,0.000000000000000000e+00,9.738141894340515137e-01,3.367305908203125000e+03
9.976500272750854492e-01,9.909458756446838379e-01,9.073575139045715332e-01,1.221762523055076599e-01,9.774392247200012207e-01,1.722909164428710938e+01,1.810909080505371094e+01,9.756267070770263672e-01,5.500000000000000000e+02,5.500000000000000000e+01,5.500000000000000000e+02,5.500000000000000000e+01,1.910605192184448242e+00,1.090634703636169434e+00,0.000000000000000000e+00,0.000000000000000000e+00,9.756267070770263672e-01,3.539309326171875000e+03
9.976500272750854492e-01,9.924080967903137207e-01,8.711161017417907715e-01,1.412584036588668823e-01,9.796693921089172363e-01,1.754000091552734375e+01,1.789090919494628906e+01,9.776480793952941895e-01,5.500000000000000000e+02,5.500000000000000000e+01,5.500000000000000000e+02,5.500000000000000000e+01,1.912151813507080078e+00,1.111500144004821777e+00,0.000000000000000000e+00,0.000000000000000000e+00,9.776480793952941895e-01,3.697790527343750000e+03
9.976500272750854492e-01,9.905953407287597656e-01,8.733499646186828613e-01,1.081709116697311401e-01,9.774129986763000488e-01,1.703272819519042969e+01,1.876363563537597656e+01,9.775305390357971191e-01,5.500000000000000000e+02,5.500000000000000000e+01,5.500000000000000000e+02,5.500000000000000000e+01,1.948972702026367188e+00,7.243046760559082031e-01,0.000000000000000000e+00,0.000000000000000000e+00,9.775305390357971191e-01,3.856828857421875000e+03
9.976500272750854492e-01,9.886386394500732422e-01,8.180347681045532227e-01,1.096121147274971008e-01,9.550197124481201172e-01,1.710909080505371094e+01,1.839999961853027344e+01,9.662750959396362305e-01,5.500000000000000000e+02,5.500000000000000000e+01,5.500000000000000000e+02,5.500000000000000000e+01,1.924860119819641113e+00,9.473999142646789551e-01,1.818181830458343029e-03,0.000000000000000000e+00,9.662750959396362305e-01,4.012706542968750000e+03
9.976500272750854492e-01,9.656384587287902832e-01,8.341641426086425781e-01,1.148297637701034546e-01,8.951430916786193848e-01,1.834545516967773438e+01,1.832727241516113281e+01,9.307091236114501953e-01,5.500000000000000000e+02,5.500000000000000000e+01,5.500000000000000000e+02,5.500000000000000000e+01,1.883149743080139160e+00,9.311231374740600586e-01,0.000000000000000000e+00,0.000000000000000000e+00,9.307091236114501953e-01,4.158796875000000000e+03
9.976500272750854492e-01,9.942941665649414062e-01,8.371446728706359863e-01,1.284680068492889404e-01,9.603856205940246582e-01,1.810545539855957031e+01,1.841818237304687500e+01,9.455473423004150391e-01,5.500000000000000000e+02,5.500000000000000000e+01,5.500000000000000000e+02,5.500000000000000000e+01,1.822065472602844238e+00,9.628807902336120605e-01,0.000000000000000000e+00,0.000000000000000000e+00,9.455473423004150391e-01,4.329415039062500000e+03
9.976500272750854492e-01,9.931229948997497559e-01,9.458151459693908691e-01,1.167747825384140015e-01,9.779962897300720215e-01,1.675454521179199219e+01,1.839999961853027344e+01,9.617718458175659180e-01,5.500000000000000000e+02,5.500000000000000000e+01,5.500000000000000000e+02,5.500000000000000000e+01,1.869580149650573730e+00,4.736842215061187744e-01,0.000000000000000000e+00,0.000000000000000000e+00,9.617718458175659180e-01,4.492099121093750000e+03
9.976500272750854492e-01,9.952517151832580566e-01,9.404084682464599609e-01,1.296630203723907471e-01,9.756830334663391113e-01,1.715454483032226562e+01,1.858181762695312500e+01,9.687274098396301270e-01,5.500000000000000000e+02,5.500000000000000000e+01,5.500000000000000000e+02,5.500000000000000000e+01,1.889321565628051758e+00,8.556430339813232422e-01,0.000000000000000000e+00,0.000000000000000000e+00,9.687274098396301270e-01,4.610130371093750000e+03
9.976500272750854492e-01,9.943993687629699707e-01,9.596736431121826172e-01,1.398065835237503052e-01,9.892984628677368164e-01,1.744181823730468750e+01,1.869090843200683594e+01,9.790129661560058594e-01,5.500000000000000000e+02,5.500000000000000000e+01,5.500000000000000000e+02,5.500000000000000000e+01,1.846376776695251465e+00,8.621522784233093262e-01,0.000000000000000000e+00,0.000000000000000000e+00,9.790129661560058594e-01,4.766860351562500000e+03
